lemma,pos,neg,obj
无情地,0.0,1.0,0.0
无情无义,0.0,1.0,0.0
无情的,0.0,1.0,0.0
无意义,0.0,1.0,0.0
无意识,0.0,1.0,0.0
无愧,0.0,1.0,0.0
无愧于,0.0,1.0,0.0
无愧我,0.0,1.0,0.0
无愧无,0.0,1.0,0.0
无所顾忌,0.0,1.0,0.0
无损,0.0,1.0,0.0
无政府,0.0,1.0,0.0
无政府主义,0.0,1.0,0.0
无政府主义者,0.0,1.0,0.0
无政府状态,0.0,1.0,0.0
无故障,0.0,1.0,0.0
无效,0.0,1.0,0.0
无效的,0.0,1.0,0.0
无望,0.0,1.0,0.0
无果,0.0,1.0,0.0
无果而终,0.0,1.0,0.0
无法,0.0,1.0,0.0
无法弥补的,0.0,1.0,0.0
无法形容,0.0,1.0,0.0
无法忍受,0.0,1.0,0.0
无法忘怀,0.0,1.0,0.0
无法控制的,0.0,1.0,0.0
无法无天,0.0,1.0,0.0
无源,0.0,1.0,0.0
无爱,0.0,1.0,0.0
无理,0.0,1.0,0.0
无用,0.0,1.0,0.0
无用的,0.0,1.0,0.0
无疑,0.0,1.0,0.0
无痛,0.0,1.0,0.0
无知,0.0,1.0,0.0
无礼,0.0,1.0,0.0
无私,0.0,1.0,0.0
无私的,0.0,1.0,0.0
无秩序,0.0,1.0,0.0
无稽之谈,0.0,1.0,0.0
无端,0.0,1.0,0.0
无精打采,0.0,1.0,0.0
无精打采的,0.0,1.0,0.0
无缘,0.0,1.0,0.0
无缘无故,0.0,1.0,0.0
无耻,0.0,1.0,0.0
无耻之徒,0.0,1.0,0.0
无耻地,0.0,1.0,0.0
无聊,0.0,1.0,0.0
无聊的,0.0,1.0,0.0
无能,0.0,1.0,0.0
无能为力,0.0,1.0,0.0
无良,0.0,1.0,0.0
无节制,0.0,1.0,0.0
无视,0.0,1.0,0.0
无言以对,0.0,1.0,0.0
无诚意,0.0,1.0,0.0
无谓,0.0,1.0,0.0
无谓的,0.0,1.0,0.0
无赖,0.0,1.0,0.0
无赖地,0.0,1.0,0.0
日益,0.0,1.0,0.0
日趋,0.0,1.0,0.0
早已,0.0,1.0,0.0
旷日持久,0.0,1.0,0.0
昂贵,0.0,1.0,0.0
昂首阔步,0.0,1.0,0.0
明目张胆,0.0,1.0,0.0
明目张胆的,0.0,1.0,0.0
昏庸,0.0,1.0,0.0
昏昏沉沉,0.0,1.0,0.0
昏暗,0.0,1.0,0.0
昏沉,0.0,1.0,0.0
昏睡,0.0,1.0,0.0
昏迷,0.0,1.0,0.0
易变,0.0,1.0,0.0
易怒,0.0,1.0,0.0
易怒的,0.0,1.0,0.0
易损,0.0,1.0,0.0
昭然若揭,0.0,1.0,0.0
是站不住脚,0.0,1.0,0.0
显得格外醒目,0.0,1.0,0.0
显然,0.0,1.0,0.0
显眼,0.0,1.0,0.0
显着,0.0,1.0,0.0
显示,0.0,1.0,0.0
晃动,0.0,1.0,0.0
晃来晃去,0.0,1.0,0.0
晕,0.0,1.0,0.0
晕头转向,0.0,1.0,0.0
晕眩,0.0,1.0,0.0
晦涩,0.0,1.0,0.0
普及,0.0,1.0,0.0
普适,0.0,1.0,0.0
普遍,0.0,1.0,0.0
暗影,0.0,1.0,0.0
暗淡,0.0,1.0,0.0
暗示,0.0,1.0,0.0
暗算,0.0,1.0,0.0
暗讽,0.0,1.0,0.0
暧昧,0.0,1.0,0.0
暮气沉沉,0.0,1.0,0.0
暴利,0.0,1.0,0.0
暴力,0.0,1.0,0.0
暴发,0.0,1.0,0.0
暴发性,0.0,1.0,0.0
暴君,0.0,1.0,0.0
暴徒,0.0,1.0,0.0
暴怒,0.0,1.0,0.0
暴政,0.0,1.0,0.0
暴政区,0.0,1.0,0.0
暴民,0.0,1.0,0.0
暴虐,0.0,1.0,0.0
暴行,0.0,1.0,0.0
暴走,0.0,1.0,0.0
暴跌,0.0,1.0,0.0
暴跳,0.0,1.0,0.0
暴躁,0.0,1.0,0.0
曝光不足,0.0,1.0,0.0
曲折,0.0,1.0,0.0
曲折的,0.0,1.0,0.0
曲解,0.0,1.0,0.0
更可怕,0.0,1.0,0.0
更坏,0.0,1.0,0.0
更糟糕,0.0,1.0,0.0
替罪,0.0,1.0,0.0
替罪羊,0.0,1.0,0.0
最古怪,0.0,1.0,0.0
最古怪的,0.0,1.0,0.0
最可怕的,0.0,1.0,0.0
最后一搏,0.0,1.0,0.0
最后通牒,0.0,1.0,0.0
最坏,0.0,1.0,0.0
最坏的打算,0.0,1.0,0.0
最大贬值,0.0,1.0,0.0
最奇怪的,0.0,1.0,0.0
最差,0.0,1.0,0.0
最恶劣,0.0,1.0,0.0
最糟,0.0,1.0,0.0
月月,0.0,1.0,0.0
有严重,0.0,1.0,0.0
有争议,0.0,1.0,0.0
有争议的,0.0,1.0,0.0
有仇,0.0,1.0,0.0
有伤风化,0.0,1.0,0.0
有偏,0.0,1.0,0.0
有偏向,0.0,1.0,0.0
有偏差,0.0,1.0,0.0
有偏见,0.0,1.0,0.0
有刺激性,0.0,1.0,0.0
有力,0.0,1.0,0.0
有勇无谋,0.0,1.0,0.0
有同情心,0.0,1.0,0.0
有名无实,0.0,1.0,0.0
有困难,0.0,1.0,0.0
有失,0.0,1.0,0.0
有害,0.0,1.0,0.0
有害于,0.0,1.0,0.0
有害性,0.0,1.0,0.0
有害的,0.0,1.0,0.0
有害细菌,0.0,1.0,0.0
有怨言,0.0,1.0,0.0
有恶臭的,0.0,1.0,0.0
有惊无险,0.0,1.0,0.0
有抵触,0.0,1.0,0.0
有损,0.0,1.0,0.0
有损尊严,0.0,1.0,0.0
有故障,0.0,1.0,0.0
有欺骗性,0.0,1.0,0.0
有毒,0.0,1.0,0.0
有点,0.0,1.0,0.0
有点奇怪,0.0,1.0,0.0
有疑问,0.0,1.0,0.0
有着,0.0,1.0,0.0
有碍,0.0,1.0,0.0
有祸,0.0,1.0,0.0
有缺陷,0.0,1.0,0.0
有缺陷的,0.0,1.0,0.0
有罪,0.0,1.0,0.0
有罪的,0.0,1.0,0.0
有趣,0.0,1.0,0.0
有辱,0.0,1.0,0.0
有辱人格的,0.0,1.0,0.0
有错误,0.0,1.0,0.0
有问题,0.0,1.0,0.0
有限,0.0,1.0,0.0
有预谋,0.0,1.0,0.0
有预谋的,0.0,1.0,0.0
有麻烦,0.0,1.0,0.0
服从,0.0,1.0,0.0
朗诵,0.0,1.0,0.0
望而却步,0.0,1.0,0.0
望而生畏,0.0,1.0,0.0
期满,0.0,1.0,0.0
朦胧,0.0,1.0,0.0
木偶,0.0,1.0,0.0
木头人,0.0,1.0,0.0
未经,0.0,1.0,0.0
未能,0.0,1.0,0.0
末世,0.0,1.0,0.0
末日,0.0,1.0,0.0
机器人,0.0,1.0,0.0
机构臃肿,0.0,1.0,0.0
机架,0.0,1.0,0.0
朽木,0.0,1.0,0.0
杀伤,0.0,1.0,0.0
杀手,0.0,1.0,0.0
杀毒,0.0,1.0,0.0
杀身之祸,0.0,1.0,0.0
杂乱,0.0,1.0,0.0
杂乱无章,0.0,1.0,0.0
杂念,0.0,1.0,0.0
杂散,0.0,1.0,0.0
杂牌,0.0,1.0,0.0
杂牌军,0.0,1.0,0.0
杂色,0.0,1.0,0.0
杂草,0.0,1.0,0.0
杂质,0.0,1.0,0.0
权势,0.0,1.0,0.0
权谋,0.0,1.0,0.0
杞人忧天,0.0,1.0,0.0
束缚,0.0,1.0,0.0
来势,0.0,1.0,0.0
来势凶猛,0.0,1.0,0.0
来势汹汹,0.0,1.0,0.0
来历不明,0.0,1.0,0.0
杯水车薪,0.0,1.0,0.0
松懈,0.0,1.0,0.0
板着脸,0.0,1.0,0.0
极为后悔,0.0,1.0,0.0
极低,0.0,1.0,0.0
极其,0.0,1.0,0.0
极力,0.0,1.0,0.0
极化,0.0,1.0,0.0
极大,0.0,1.0,0.0
极左,0.0,1.0,0.0
极差,0.0,1.0,0.0
极度,0.0,1.0,0.0
极弱,0.0,1.0,0.0
极恶,0.0,1.0,0.0
极瘦,0.0,1.0,0.0
极短,0.0,1.0,0.0
极硬,0.0,1.0,0.0
极稀,0.0,1.0,0.0
极端,0.0,1.0,0.0
极端主义者,0.0,1.0,0.0
极薄,0.0,1.0,0.0
极限,0.0,1.0,0.0
枉法,0.0,1.0,0.0
枯枝,0.0,1.0,0.0
枯燥,0.0,1.0,0.0
枯燥无味,0.0,1.0,0.0
枯萎,0.0,1.0,0.0
枯萎病,0.0,1.0,0.0
染指,0.0,1.0,0.0
标榜,0.0,1.0,0.0
根治,0.0,1.0,0.0
根治性,0.0,1.0,0.0
桀骜不驯,0.0,1.0,0.0
梦呓,0.0,1.0,0.0
梦魇,0.0,1.0,0.0
检举,0.0,1.0,0.0
检举信,0.0,1.0,0.0
检控,0.0,1.0,0.0
检讨书,0.0,1.0,0.0
棘刺,0.0,1.0,0.0
棘手,0.0,1.0,0.0
棘手的,0.0,1.0,0.0
棘手的问题,0.0,1.0,0.0
概不负责,0.0,1.0,0.0
模仿,0.0,1.0,0.0
模拟,0.0,1.0,0.0
模棱,0.0,1.0,0.0
模棱两可,0.0,1.0,0.0
模糊,0.0,1.0,0.0
模糊不清,0.0,1.0,0.0
模糊不清的,0.0,1.0,0.0
模糊性,0.0,1.0,0.0
横冲直撞,0.0,1.0,0.0
横加,0.0,1.0,0.0
横加指责,0.0,1.0,0.0
横尸,0.0,1.0,0.0
横蛮,0.0,1.0,0.0
横行,0.0,1.0,0.0
横行天下,0.0,1.0,0.0
欠佳,0.0,1.0,0.0
欠妥,0.0,1.0,0.0
欠税,0.0,1.0,0.0
欢畅,0.0,1.0,0.0
欢笑,0.0,1.0,0.0
欲哭无泪,0.0,1.0,0.0
欲盖弥彰,0.0,1.0,0.0
欲绝,0.0,1.0,0.0
欺上,0.0,1.0,0.0
欺主,0.0,1.0,0.0
欺人之谈,0.0,1.0,0.0
欺凌,0.0,1.0,0.0
欺压,0.0,1.0,0.0
欺大,0.0,1.0,0.0
欺天,0.0,1.0,0.0
欺少,0.0,1.0,0.0
欺诈,0.0,1.0,0.0
欺负,0.0,1.0,0.0
欺骗,0.0,1.0,0.0
欺骗性,0.0,1.0,0.0
歇斯底里,0.0,1.0,0.0
歇斯底里地,0.0,1.0,0.0
歇斯底里症,0.0,1.0,0.0
步履艰难,0.0,1.0,0.0
武断,0.0,1.0,0.0
武断的,0.0,1.0,0.0
歧义,0.0,1.0,0.0
歧视,0.0,1.0,0.0
歧视性,0.0,1.0,0.0
歧视性的,0.0,1.0,0.0
歪曲,0.0,1.0,0.0
歪歪,0.0,1.0,0.0
歪歪扭扭,0.0,1.0,0.0
歪理,0.0,1.0,0.0
歪理邪说,0.0,1.0,0.0
歹徒,0.0,1.0,0.0
死,0.0,1.0,0.0
死去,0.0,1.0,0.0
死去活来,0.0,1.0,0.0
死命,0.0,1.0,0.0
死对头,0.0,1.0,0.0
死心塌地,0.0,1.0,0.0
死敌,0.0,1.0,0.0
死板,0.0,1.0,0.0
死气沉沉,0.0,1.0,0.0
死神,0.0,1.0,0.0
死锁,0.0,1.0,0.0
歼敌,0.0,1.0,0.0
歼灭,0.0,1.0,0.0
歼灭战,0.0,1.0,0.0
殉教,0.0,1.0,0.0
殉道,0.0,1.0,0.0
殉难,0.0,1.0,0.0
殊不知,0.0,1.0,0.0
殊死,0.0,1.0,0.0
殊死搏斗,0.0,1.0,0.0
残余,0.0,1.0,0.0
残害,0.0,1.0,0.0
残废,0.0,1.0,0.0
残废人,0.0,1.0,0.0
残忍,0.0,1.0,0.0
残忍杀害,0.0,1.0,0.0
残暴,0.0,1.0,0.0
残杀,0.0,1.0,0.0
残疾人,0.0,1.0,0.0
残破,0.0,1.0,0.0
残破不堪,0.0,1.0,0.0
残酷,0.0,1.0,0.0
残酷性,0.0,1.0,0.0
残酷无情,0.0,1.0,0.0
残酷的,0.0,1.0,0.0
殒落,0.0,1.0,0.0
殖民地,0.0,1.0,0.0
毁坏,0.0,1.0,0.0
毁损,0.0,1.0,0.0
毁灭,0.0,1.0,0.0
毁灭性,0.0,1.0,0.0
毁灭性的,0.0,1.0,0.0
毁谤,0.0,1.0,0.0
母狗,0.0,1.0,0.0
每况愈下,0.0,1.0,0.0
毒丸,0.0,1.0,0.0
毒刺,0.0,1.0,0.0
毒前,0.0,1.0,0.0
毒力,0.0,1.0,0.0
毒品,0.0,1.0,0.0
毒害,0.0,1.0,0.0
毒家,0.0,1.0,0.0
毒性,0.0,1.0,0.0
毒打,0.0,1.0,0.0
毒抗,0.0,1.0,0.0
毒日,0.0,1.0,0.0
毒星,0.0,1.0,0.0
毒死,0.0,1.0,0.0
毒气,0.0,1.0,0.0
毒液,0.0,1.0,0.0
毒源,0.0,1.0,0.0
毒牙,0.0,1.0,0.0
毒物,0.0,1.0,0.0
毒犬,0.0,1.0,0.0
毒碱,0.0,1.0,0.0
毒窟,0.0,1.0,0.0
毒箭,0.0,1.0,0.0
毒素,0.0,1.0,0.0
毒罐,0.0,1.0,0.0
毒腺,0.0,1.0,0.0
毒舌,0.0,1.0,0.0
毒药,0.0,1.0,0.0
毒藤,0.0,1.0,0.0
毒蛇,0.0,1.0,0.0
毒蛙,0.0,1.0,0.0
毒蜘蛛,0.0,1.0,0.0
毒辣,0.0,1.0,0.0
毒镖,0.0,1.0,0.0
毒雨,0.0,1.0,0.0
毒风,0.0,1.0,0.0
毒饵,0.0,1.0,0.0
比目鱼,0.0,1.0,0.0
毛病,0.0,1.0,0.0
毫不,0.0,1.0,0.0
毫不妥协,0.0,1.0,0.0
毫不留情,0.0,1.0,0.0
毫不相干,0.0,1.0,0.0
毫无,0.0,1.0,0.0
毫无价值,0.0,1.0,0.0
毫无价值的,0.0,1.0,0.0
毫无意义,0.0,1.0,0.0
毫无意义的,0.0,1.0,0.0
毫无根据,0.0,1.0,0.0
毫无根据的,0.0,1.0,0.0
毫无道理的,0.0,1.0,0.0
民怨,0.0,1.0,0.0
民族主义,0.0,1.0,0.0
气势汹汹,0.0,1.0,0.0
气呼呼,0.0,1.0,0.0
气急败坏,0.0,1.0,0.0
气恼,0.0,1.0,0.0
气愤,0.0,1.0,0.0
气愤地说,0.0,1.0,0.0
气死,0.0,1.0,0.0
气死人,0.0,1.0,0.0
气焰,0.0,1.0,0.0
气焰嚣张,0.0,1.0,0.0
气馁,0.0,1.0,0.0
水土不服,0.0,1.0,0.0
水性,0.0,1.0,0.0
水性杨花,0.0,1.0,0.0
水泡,0.0,1.0,0.0
水深火热,0.0,1.0,0.0
水灾,0.0,1.0,0.0
水煮,0.0,1.0,0.0
水疱,0.0,1.0,0.0
水疱病,0.0,1.0,0.0
水蛭,0.0,1.0,0.0
永不,0.0,1.0,0.0
求我,0.0,1.0,0.0
求救,0.0,1.0,0.0
求救信,0.0,1.0,0.0
求求,0.0,1.0,0.0
求求你,0.0,1.0,0.0
汉奸,0.0,1.0,0.0
汗颜,0.0,1.0,0.0
江湖郎中,0.0,1.0,0.0
污名,0.0,1.0,0.0
污垢,0.0,1.0,0.0
污染,0.0,1.0,0.0
污染者,0.0,1.0,0.0
污染量,0.0,1.0,0.0
污水,0.0,1.0,0.0
污浊,0.0,1.0,0.0
污渍,0.0,1.0,0.0
污点,0.0,1.0,0.0
污物,0.0,1.0,0.0
污秽,0.0,1.0,0.0
污蔑,0.0,1.0,0.0
污血,0.0,1.0,0.0
污辱,0.0,1.0,0.0
汹涌,0.0,1.0,0.0
沉沦,0.0,1.0,0.0
沉淀,0.0,1.0,0.0
沉淀物,0.0,1.0,0.0
沉湎,0.0,1.0,0.0
沉溺,0.0,1.0,0.0
沉痛,0.0,1.0,0.0
沉着脸,0.0,1.0,0.0
沉睡,0.0,1.0,0.0
沉稳,0.0,1.0,0.0
沉迷,0.0,1.0,0.0
沉醉,0.0,1.0,0.0
沉重,0.0,1.0,0.0
沉重感,0.0,1.0,0.0
沉重的负担,0.0,1.0,0.0
沉闷,0.0,1.0,0.0
沉闷的,0.0,1.0,0.0
沉降,0.0,1.0,0.0
沉默,0.0,1.0,0.0
沉默寡言,0.0,1.0,0.0
沉默的,0.0,1.0,0.0
沙哑,0.0,1.0,0.0
沙尘,0.0,1.0,0.0
沙拉,0.0,1.0,0.0
沙漠,0.0,1.0,0.0
没人性,0.0,1.0,0.0
没头脑,0.0,1.0,0.0
没好气,0.0,1.0,0.0
没好气地,0.0,1.0,0.0
没心没肺,0.0,1.0,0.0
没意思,0.0,1.0,0.0
没有信心,0.0,1.0,0.0
没有实质内容,0.0,1.0,0.0
没有道理的,0.0,1.0,0.0
没来由的,0.0,1.0,0.0
没精打采,0.0,1.0,0.0
没精打采的,0.0,1.0,0.0
没良心,0.0,1.0,0.0
没落,0.0,1.0,0.0
没门儿,0.0,1.0,0.0
没骨头,0.0,1.0,0.0
沥干,0.0,1.0,0.0
沦为,0.0,1.0,0.0
沦陷,0.0,1.0,0.0
沮丧,0.0,1.0,0.0
沮丧地,0.0,1.0,0.0
沮丧的,0.0,1.0,0.0
沸水,0.0,1.0,0.0
沸沸扬扬,0.0,1.0,0.0
沸流,0.0,1.0,0.0
沸点,0.0,1.0,0.0
沸腾,0.0,1.0,0.0
油嘴,0.0,1.0,0.0
油烟,0.0,1.0,0.0
油门,0.0,1.0,0.0
治疗,0.0,1.0,0.0
沼泽,0.0,1.0,0.0
沾染,0.0,1.0,0.0
沾沾自喜,0.0,1.0,0.0
泄密,0.0,1.0,0.0
泄气,0.0,1.0,0.0
泄油,0.0,1.0,0.0
泄漏,0.0,1.0,0.0
法西斯,0.0,1.0,0.0
法西斯主义,0.0,1.0,0.0
法西斯党,0.0,1.0,0.0
泛滥,0.0,1.0,0.0
泛滥成灾,0.0,1.0,0.0
波澜不惊,0.0,1.0,0.0
泣红,0.0,1.0,0.0
泥沼,0.0,1.0,0.0
泥泞,0.0,1.0,0.0
泥泞地,0.0,1.0,0.0
泥流,0.0,1.0,0.0
泥潭,0.0,1.0,0.0
注定,0.0,1.0,0.0
泪,0.0,1.0,0.0
泯灭,0.0,1.0,0.0
泼妇,0.0,1.0,0.0
洁癖,0.0,1.0,0.0
洗脑,0.0,1.0,0.0
洪水,0.0,1.0,0.0
洪水猛兽,0.0,1.0,0.0
洪流,0.0,1.0,0.0
洪灾,0.0,1.0,0.0
流于形式,0.0,1.0,0.0
流失,0.0,1.0,0.0
流失率,0.0,1.0,0.0
流年,0.0,1.0,0.0
流放,0.0,1.0,0.0
流毒,0.0,1.0,0.0
流氓,0.0,1.0,0.0
流氓性,0.0,1.0,0.0
流氓气,0.0,1.0,0.0
流泪,0.0,1.0,0.0
流浪,0.0,1.0,0.0
流浪汉,0.0,1.0,0.0
流浪者,0.0,1.0,0.0
流血,0.0,1.0,0.0
流血事件,0.0,1.0,0.0
流言,0.0,1.0,0.0
流言蜚语,0.0,1.0,0.0
浅表,0.0,1.0,0.0
浅见,0.0,1.0,0.0
测谎,0.0,1.0,0.0
浑浊,0.0,1.0,0.0
浑身,0.0,1.0,0.0
浓厚,0.0,1.0,0.0
浓妆艳抹,0.0,1.0,0.0
浓艳,0.0,1.0,0.0
浩劫,0.0,1.0,0.0
浪荡,0.0,1.0,0.0
浪费,0.0,1.0,0.0
浮华,0.0,1.0,0.0
浮夸,0.0,1.0,0.0
浮夸风,0.0,1.0,0.0
浮渣,0.0,1.0,0.0
浮肿,0.0,1.0,0.0
浮躁,0.0,1.0,0.0
海市,0.0,1.0,0.0
海市蜃楼,0.0,1.0,0.0
涂炭生灵,0.0,1.0,0.0
消亡,0.0,1.0,0.0
消极,0.0,1.0,0.0
消沉,0.0,1.0,0.0
消灭,0.0,1.0,0.0
消炎,0.0,1.0,0.0
消炎药,0.0,1.0,0.0
消瘦,0.0,1.0,0.0
消耗,0.0,1.0,0.0
消费者,0.0,1.0,0.0
消退,0.0,1.0,0.0
消除,0.0,1.0,0.0
涉及,0.0,1.0,0.0
涉嫌,0.0,1.0,0.0
涌流,0.0,1.0,0.0
涣散,0.0,1.0,0.0
涨得通红,0.0,1.0,0.0
淘气,0.0,1.0,0.0
淘气包,0.0,1.0,0.0
淘汰,0.0,1.0,0.0
淡化,0.0,1.0,0.0
淡泊,0.0,1.0,0.0
淡淡,0.0,1.0,0.0
淡淡地,0.0,1.0,0.0
淡漠,0.0,1.0,0.0
淡然,0.0,1.0,0.0
淫乱,0.0,1.0,0.0
淫亵,0.0,1.0,0.0
淫人,0.0,1.0,0.0
淫妇,0.0,1.0,0.0
淫威,0.0,1.0,0.0
淫猥,0.0,1.0,0.0
淫病,0.0,1.0,0.0
淫秽,0.0,1.0,0.0
淫荡,0.0,1.0,0.0
深不可测,0.0,1.0,0.0
深交,0.0,1.0,0.0
深化,0.0,1.0,0.0
深受,0.0,1.0,0.0
深恶痛绝,0.0,1.0,0.0
深感,0.0,1.0,0.0
深水,0.0,1.0,0.0
深渊,0.0,1.0,0.0
深陷,0.0,1.0,0.0
混乱,0.0,1.0,0.0
混乱剂,0.0,1.0,0.0
混帐,0.0,1.0,0.0
混日子,0.0,1.0,0.0
混沌,0.0,1.0,0.0
混淆,0.0,1.0,0.0
混淆是非,0.0,1.0,0.0
混淆视听,0.0,1.0,0.0
混混,0.0,1.0,0.0
混蛋,0.0,1.0,0.0
混账,0.0,1.0,0.0
淹没,0.0,1.0,0.0
清淡,0.0,1.0,0.0
清盘,0.0,1.0,0.0
清醒,0.0,1.0,0.0
清除,0.0,1.0,0.0
清障,0.0,1.0,0.0
清高,0.0,1.0,0.0
渎神,0.0,1.0,0.0
渣滓,0.0,1.0,0.0
温床,0.0,1.0,0.0
渴望,0.0,1.0,0.0
渴求,0.0,1.0,0.0
游击队,0.0,1.0,0.0
游手好闲,0.0,1.0,0.0
游民,0.0,1.0,0.0
渺小,0.0,1.0,0.0
渺茫,0.0,1.0,0.0
湍急,0.0,1.0,0.0
湮没,0.0,1.0,0.0
湮没区,0.0,1.0,0.0
湮灭,0.0,1.0,0.0
溃决,0.0,1.0,0.0
溃烂,0.0,1.0,0.0
溃败,0.0,1.0,0.0
溅射,0.0,1.0,0.0
溢出,0.0,1.0,0.0
溺爱,0.0,1.0,0.0
滋扰,0.0,1.0,0.0
滑动,0.0,1.0,0.0
滑稽,0.0,1.0,0.0
滑稽可笑,0.0,1.0,0.0
滑稽戏,0.0,1.0,0.0
滑稽模仿,0.0,1.0,0.0
滑稽的,0.0,1.0,0.0
滔天,0.0,1.0,0.0
滔天罪恶,0.0,1.0,0.0
滔滔,0.0,1.0,0.0
滔滔不绝,0.0,1.0,0.0
滞留,0.0,1.0,0.0
满目疮痍,0.0,1.0,0.0
满腹牢骚,0.0,1.0,0.0
滥伐,0.0,1.0,0.0
滥发,0.0,1.0,0.0
滥捕,0.0,1.0,0.0
滥杀,0.0,1.0,0.0
滥杀无辜,0.0,1.0,0.0
滥用,0.0,1.0,0.0
漆黑一团,0.0,1.0,0.0
漏嘴,0.0,1.0,0.0
漏屋,0.0,1.0,0.0
漏底,0.0,1.0,0.0
漏洞,0.0,1.0,0.0
漏税,0.0,1.0,0.0
漏锅,0.0,1.0,0.0
漠不关心,0.0,1.0,0.0
漠视,0.0,1.0,0.0
漫不经心,0.0,1.0,0.0
漫天要价,0.0,1.0,0.0
漫无目的,0.0,1.0,0.0
漫无目的的,0.0,1.0,0.0
漫漫,0.0,1.0,0.0
漫漫长夜,0.0,1.0,0.0
漫画,0.0,1.0,0.0
漫长,0.0,1.0,0.0
潜伏,0.0,1.0,0.0
潜藏,0.0,1.0,0.0
潜逃,0.0,1.0,0.0
潦草,0.0,1.0,0.0
潺潺,0.0,1.0,0.0
澳大利亚,0.0,1.0,0.0
激动,0.0,1.0,0.0
激化,0.0,1.0,0.0
激发,0.0,1.0,0.0
激变,0.0,1.0,0.0
激怒,0.0,1.0,0.0
激波,0.0,1.0,0.0
激流,0.0,1.0,0.0
激烈,0.0,1.0,0.0
激烈的,0.0,1.0,0.0
激荡,0.0,1.0,0.0
激起,0.0,1.0,0.0
激进,0.0,1.0,0.0
激进党,0.0,1.0,0.0
濒临,0.0,1.0,0.0
灌输,0.0,1.0,0.0
火上浇油,0.0,1.0,0.0
火热,0.0,1.0,0.0
火爆,0.0,1.0,0.0
火红,0.0,1.0,0.0
灭亡,0.0,1.0,0.0
灭亡日,0.0,1.0,0.0
灭掉,0.0,1.0,0.0
灭绝,0.0,1.0,0.0
灭绝种族,0.0,1.0,0.0
灭虫,0.0,1.0,0.0
灭鼠,0.0,1.0,0.0
灯红酒绿,0.0,1.0,0.0
灰头土脸,0.0,1.0,0.0
灰心,0.0,1.0,0.0
灰暗,0.0,1.0,0.0
灵活,0.0,1.0,0.0
灼人,0.0,1.0,0.0
灼烧,0.0,1.0,0.0
灼热,0.0,1.0,0.0
灾前,0.0,1.0,0.0
灾区,0.0,1.0,0.0
灾变,0.0,1.0,0.0
灾变说,0.0,1.0,0.0
灾害,0.0,1.0,0.0
灾害性,0.0,1.0,0.0
灾害点,0.0,1.0,0.0
灾情,0.0,1.0,0.0
灾星,0.0,1.0,0.0
灾民,0.0,1.0,0.0
灾祸,0.0,1.0,0.0
灾难,0.0,1.0,0.0
灾难会,0.0,1.0,0.0
灾难区,0.0,1.0,0.0
灾难史,0.0,1.0,0.0
灾难性,0.0,1.0,0.0
灾难性的,0.0,1.0,0.0
灾难性的后果,0.0,1.0,0.0
灾难恢复,0.0,1.0,0.0
灾难日,0.0,1.0,0.0
灾难片,0.0,1.0,0.0
灾难雪,0.0,1.0,0.0
炉排,0.0,1.0,0.0
炎性,0.0,1.0,0.0
炎炎,0.0,1.0,0.0
炎热,0.0,1.0,0.0
炎热天,0.0,1.0,0.0
炎症,0.0,1.0,0.0
炎症型,0.0,1.0,0.0
炒作,0.0,1.0,0.0
炫目,0.0,1.0,0.0
炫耀,0.0,1.0,0.0
炫耀武力,0.0,1.0,0.0
炮击,0.0,1.0,0.0
炮轰,0.0,1.0,0.0
炸出,0.0,1.0,0.0
炸开,0.0,1.0,0.0
炼狱,0.0,1.0,0.0
烂头,0.0,1.0,0.0
烂摊,0.0,1.0,0.0
烂摊子,0.0,1.0,0.0
烂斑,0.0,1.0,0.0
烂烂,0.0,1.0,0.0
烈日,0.0,1.0,0.0
烈火,0.0,1.0,0.0
烈焰,0.0,1.0,0.0
烟尘,0.0,1.0,0.0
烟幕,0.0,1.0,0.0
烟气,0.0,1.0,0.0
烟雾,0.0,1.0,0.0
烤焦,0.0,1.0,0.0
烦,0.0,1.0,0.0
烦人,0.0,1.0,0.0
烦人的,0.0,1.0,0.0
烦恼,0.0,1.0,0.0
烦扰,0.0,1.0,0.0
烦琐,0.0,1.0,0.0
烦躁,0.0,1.0,0.0
烦躁不安,0.0,1.0,0.0
烧伤,0.0,1.0,0.0
烧光,0.0,1.0,0.0
烧包,0.0,1.0,0.0
烧坏,0.0,1.0,0.0
烧开,0.0,1.0,0.0
烧心,0.0,1.0,0.0
烧死,0.0,1.0,0.0
烧毁,0.0,1.0,0.0
烧焦,0.0,1.0,0.0
烧碱,0.0,1.0,0.0
烫伤,0.0,1.0,0.0
热衷,0.0,1.0,0.0
焚书,0.0,1.0,0.0
焚天,0.0,1.0,0.0
焚烧,0.0,1.0,0.0
焦头烂额,0.0,1.0,0.0
焦急,0.0,1.0,0.0
焦急地,0.0,1.0,0.0
焦虑,0.0,1.0,0.0
焦虑症,0.0,1.0,0.0
焦躁,0.0,1.0,0.0
焦躁不安,0.0,1.0,0.0
然而,0.0,1.0,0.0
煎熬,0.0,1.0,0.0
煞星,0.0,1.0,0.0
煞有介事,0.0,1.0,0.0
煞费,0.0,1.0,0.0
煞风景,0.0,1.0,0.0
煤泥,0.0,1.0,0.0
煮沸,0.0,1.0,0.0
煽动,0.0,1.0,0.0
煽动性,0.0,1.0,0.0
煽动者,0.0,1.0,0.0
